Number,Platform,Date,Passed Day,Meta Score,User Score
17216,Xbox 360,2010-11-02,4439,57.0,7.4
17217,PlayStation 4,2017-11-07,1877,57.0,6.4
17218,Game Boy Advance,2005-06-27,6393,57.0,6.4
17219,Xbox,2003-11-11,6987,57.0,6.3
17220,GameCube,2003-10-31,6998,57.0,8.1
17221,PC,2002-10-29,7365,57.0,8.1
17222,PC,2002-04-24,7553,57.0,7.1
17223,Game Boy Advance,2002-03-31,7577,57.0,6.9
17224,PlayStation 2,2001-10-22,7737,57.0,7.2
17225,PlayStation,2000-10-16,8108,57.0,8.6
17226,Xbox,2006-02-01,6174,57.0,8.6
17227,PlayStation 3,2010-07-13,4551,57.0,7.0
17228,PC,2005-11-24,6243,57.0,7.2
17229,PC,2014-07-31,3072,57.0,1.5
17230,PC,2010-12-07,4404,57.0,5.4
17231,Switch,2021-08-31,484,57.0,4.0
17232,PSP,2008-02-18,5427,57.0,8.1
17233,Xbox One,2015-05-13,2786,57.0,6.9
17234,DS,2011-11-08,4068,57.0,1.2
17235,PSP,2007-05-08,5713,57.0,7.4
17236,PlayStation 4,2018-08-24,1587,57.0,4.2
17237,PC,2018-02-13,1779,57.0,8.8
17238,Xbox One,2017-06-30,2007,57.0,5.1
17239,PC,2007-04-09,5742,57.0,7.2
17240,PlayStation 4,2018-10-18,1532,57.0,3.9
17241,Wii,2011-01-03,4377,57.0,3.9
17242,Xbox 360,2008-07-15,5279,57.0,5.3
17243,PSP,2005-03-16,6496,57.0,6.9
17244,PlayStation 3,2011-03-29,4292,57.0,7.3
17245,PlayStation 3,2014-08-12,3060,57.0,7.7
17246,DS,2007-06-05,5685,57.0,6.6
17247,DS,2006-12-14,5858,57.0,6.6
17248,PlayStation 2,2005-09-13,6315,57.0,8.6
17249,Xbox 360,2013-02-06,3612,57.0,6.8
17250,Xbox 360,2008-06-18,5306,57.0,6.8
17251,PC,2004-03-05,6872,57.0,5.2
17252,Xbox,2003-11-11,6987,57.0,5.2
17253,Switch,2019-03-26,1373,57.0,4.6
17254,PlayStation 3,2011-01-12,4368,57.0,6.5
17255,Switch,2017-11-07,1877,57.0,6.7
17256,PC,2009-08-25,4873,57.0,5.9
17257,DS,2007-10-23,5545,57.0,7.2
17258,Xbox One,2017-12-05,1849,57.0,1.5
17259,Wii U,2016-01-28,2526,57.0,6.6
17260,PlayStation 3,2012-10-16,3725,57.0,6.3
17261,Xbox 360,2011-02-08,4341,57.0,4.0
17262,PlayStation 3,2011-05-31,4229,57.0,6.3
17263,Switch,2020-12-15,743,57.0,6.3
17264,PlayStation 2,2005-01-11,6560,57.0,7.8
17265,PlayStation 4,2019-07-04,1273,57.0,5.0
17266,DS,2007-11-13,5524,57.0,6.5
17267,PC,2006-06-27,6028,57.0,7.4
17268,GameCube,2006-04-24,6092,57.0,6.7
17269,PC,2010-01-19,4726,57.0,5.2
17270,PC,2006-02-14,6161,57.0,6.5
17271,PlayStation 3,2007-07-23,5637,57.0,4.6
17272,PlayStation Vita,2016-07-12,2360,57.0,6.5
17273,PC,2007-05-22,5699,57.0,6.3
17274,PlayStation 4,2016-10-04,2276,57.0,3.2
17275,Xbox One,2016-08-16,2325,57.0,6.8
17276,PC,2016-05-12,2421,57.0,6.8
17277,PlayStation 4,2015-12-08,2577,57.0,3.7
17278,Switch,2019-10-22,1163,57.0,6.1
17279,PlayStation 3,2010-05-18,4607,57.0,2.8
17280,Xbox,2004-06-22,6763,57.0,2.8
17281,PlayStation 3,2009-08-27,4871,57.0,4.0
17282,Wii,2007-08-07,5622,57.0,5.3
17283,PlayStation 2,2004-03-09,6868,57.0,6.3
17284,Xbox,2003-11-21,6977,57.0,7.7
17285,PlayStation 2,2003-03-18,7225,57.0,7.7
17286,PC,2002-09-09,7415,57.0,7.7
17287,PlayStation 2,2002-06-03,7513,57.0,6.8
17288,Game Boy Advance,2001-11-29,7699,57.0,7.8
17289,Nintendo 64,2000-11-05,8088,57.0,6.4
17290,Nintendo 64,2000-08-23,8162,57.0,7.5
17291,PlayStation 2,2003-11-20,6978,57.0,6.4
17292,PlayStation 2,2005-06-28,6392,57.0,8.7
17293,Xbox 360,2010-04-21,4634,57.0,8.7
17294,Game Boy Advance,2004-08-10,6714,57.0,6.4
17295,PlayStation 4,2019-02-26,1401,57.0,2.5
17296,PlayStation 4,2020-07-28,883,57.0,5.2
17297,Wii,2011-07-19,4180,57.0,7.2
17298,PC,2012-01-25,3990,57.0,6.5
17299,PC,2015-07-02,2736,57.0,4.9
17300,PlayStation 2,2005-05-17,6434,57.0,4.9
17301,Xbox,2005-02-27,6513,57.0,7.1
17302,PC,2009-01-13,5097,57.0,6.8
17303,DS,2009-11-02,4804,57.0,6.8
17304,PlayStation 2,2004-04-01,6845,57.0,7.7
17305,Xbox,2003-11-24,6974,57.0,7.7
17306,PlayStation 2,2002-11-20,7343,57.0,4.4
17307,Game Boy Advance,2002-10-30,7364,57.0,5.9
17308,PlayStation 2,2002-09-22,7402,57.0,7.0
17309,PlayStation 2,2001-09-26,7763,57.0,5.8
17310,PC,2001-02-09,7992,57.0,5.8
17311,Xbox,2004-10-07,6656,57.0,5.8
17312,PlayStation 4,2021-08-24,491,57.0,5.3
17313,PlayStation 3,2008-12-16,5125,57.0,7.4
17314,PSP,2006-12-14,5858,57.0,7.4
17315,Xbox 360,2008-11-18,5153,57.0,6.7
17316,DS,2010-03-02,4684,57.0,6.7
17317,GameCube,2006-03-29,6118,57.0,8.1
17318,PSP,2006-10-10,5923,57.0,6.1
17319,GameCube,2005-11-01,6266,57.0,7.0
17320,PlayStation 4,2017-12-05,1849,57.0,1.5
17321,Wii U,2012-11-18,3692,57.0,5.9
17322,PlayStation 4,2020-02-28,1034,57.0,4.0
17323,Switch,2018-12-04,1485,57.0,5.5
17324,3DS,2015-03-20,2840,57.0,5.3
17325,PC,2007-03-20,5762,57.0,5.6
17326,Xbox Series X,2022-05-20,222,57.0,6.7
17327,PC,2016-09-20,2290,57.0,5.8
17328,Xbox One,2016-01-15,2539,57.0,4.4
17329,PlayStation 4,2015-07-21,2717,57.0,7.0
17330,Xbox 360,2013-11-08,3337,57.0,7.2
17331,PC,2010-02-23,4691,57.0,5.5
17332,PSP,2007-05-15,5706,57.0,6.8
17333,GameCube,2004-09-13,6680,57.0,7.8
17334,PC,2001-06-04,7877,57.0,7.0
17335,PC,2001-04-30,7912,57.0,7.0
17336,PlayStation 2,2004-10-05,6658,57.0,7.8
17337,Switch,2022-04-07,265,57.0,7.4
17338,PSP,2006-10-24,5909,57.0,6.2
17339,PC,2014-11-12,2968,57.0,7.0
17340,PC,2015-09-30,2646,57.0,5.2
17341,Xbox 360,2007-05-09,5712,57.0,6.3
17342,Wii,2007-03-20,5762,57.0,6.8
17343,Xbox 360,2011-01-26,4354,57.0,4.4
17344,PlayStation Vita,2012-02-15,3969,57.0,6.5
17345,DS,2008-10-21,5181,57.0,5.4
17346,PSP,2010-11-02,4439,57.0,5.4
17347,Wii,2006-11-13,5889,57.0,5.6
17348,PlayStation Vita,2012-09-25,3746,57.0,4.1
17349,Xbox 360,2011-03-01,4320,57.0,6.6
17350,PC,2014-06-05,3128,57.0,4.6
17351,Xbox,2002-01-22,7645,57.0,4.6
17352,PC,2000-11-21,8072,57.0,7.1
17353,PlayStation,2000-07-31,8185,57.0,7.0
17354,PC,2011-05-12,4248,57.0,6.0
17355,Switch,2017-09-28,1917,57.0,6.7
17356,PC,2008-08-01,5262,57.0,5.5
17357,PC,2022-03-24,279,57.0,5.5
17358,PC,2020-08-20,860,57.0,6.6
17359,Xbox One,2020-01-23,1070,57.0,3.4
17360,PlayStation 3,2011-05-16,4244,57.0,5.6
17361,GameCube,2005-10-19,6279,57.0,5.6
17362,Xbox 360,2010-11-10,4431,57.0,6.8
17363,Wii,2008-01-29,5447,57.0,7.8
17364,PlayStation 4,2018-06-28,1644,57.0,6.4
17365,Xbox 360,2008-03-05,5411,57.0,7.9
17366,PlayStation 2,2005-11-16,6251,57.0,8.3
17367,PSP,2008-10-27,5175,57.0,8.3
17368,PC,2006-10-23,5910,57.0,7.6
17369,PC,2006-07-18,6007,57.0,6.3
17370,Xbox One,2017-11-28,1856,57.0,2.8
17371,PlayStation Vita,2012-03-20,3935,57.0,6.1
17372,DS,2010-05-18,4607,57.0,6.8
17373,PlayStation 3,2008-03-06,5410,57.0,5.3
17374,Game Boy Advance,2007-05-15,5706,57.0,5.5
17375,PlayStation Vita,2012-02-21,3963,57.0,6.6
17376,PC,2007-10-02,5566,57.0,5.9
17377,Switch,2018-06-07,1665,57.0,5.9
17378,Xbox 360,2013-04-23,3536,57.0,6.3
17379,PlayStation 4,2020-01-14,1079,57.0,3.6
17380,PC,2020-01-13,1080,57.0,7.3
17381,PC,2012-04-12,3912,57.0,6.5
17382,PlayStation 2,2007-02-14,5796,57.0,8.4
17383,PC,2001-09-28,7761,57.0,6.4
17384,Xbox One,2017-04-25,2073,57.0,6.6
17385,PlayStation 2,2004-10-26,6637,57.0,8.3
17386,PlayStation 3,2009-11-10,4796,57.0,7.3
17387,PlayStation 4,2016-03-15,2479,57.0,6.5
17388,PlayStation 4,2020-12-10,748,57.0,3.8
17389,PlayStation 2,2006-06-28,6027,57.0,7.4
17390,PC,2015-10-20,2626,57.0,5.1
17391,Xbox One,2017-01-17,2171,57.0,6.4
17392,PC,2016-02-29,2494,57.0,6.0
17393,Xbox 360,2011-10-04,4103,57.0,7.2
17394,PlayStation 2,2004-06-21,6764,57.0,5.8
17395,PlayStation 5,2021-06-22,554,57.0,3.4
17396,Xbox One,2017-02-10,2147,57.0,3.3
17397,PlayStation 4,2016-03-22,2472,57.0,5.1
17398,PlayStation 2,2003-07-23,7098,57.0,7.8
17399,PC,2002-10-08,7386,57.0,6.7
17400,PlayStation 2,2002-02-26,7610,57.0,7.8
17401,Game Boy Advance,2001-05-30,7882,57.0,7.0
17402,PlayStation 2,2000-12-18,8045,57.0,7.0
17403,Dreamcast,2000-06-30,8216,57.0,7.4
17404,PC,2006-06-14,6041,57.0,7.4
17405,PlayStation Vita,2013-06-18,3480,57.0,6.6
17406,Switch,2022-04-21,251,57.0,6.6
17407,PC,2014-08-06,3066,57.0,5.8
17408,PC,2012-08-24,3778,57.0,5.5
17409,PC,2006-05-03,6083,57.0,8.2
17410,Xbox One,2016-06-13,2389,57.0,5.7
17411,GameCube,2006-08-22,5972,57.0,8.4
17412,Xbox 360,2009-12-22,4754,57.0,5.7
17413,PC,2001-01-22,8010,57.0,5.7
17414,PlayStation 5,2022-10-13,76,57.0,8.2
17415,PC,2014-05-01,3163,57.0,7.2
17416,PlayStation Vita,2012-02-15,3969,57.0,5.4
17417,Xbox 360,2012-03-28,3927,57.0,5.5
17418,DS,2006-08-15,5979,57.0,6.3
17419,PC,2005-03-09,6503,57.0,6.3
17420,PlayStation 2,2004-11-16,6616,57.0,5.0
17421,Xbox,2004-09-15,6678,57.0,8.1
17422,PlayStation 4,2018-07-10,1632,57.0,5.0
17423,PlayStation 3,2014-05-20,3144,57.0,6.3
17424,PlayStation 2,2008-02-20,5425,57.0,6.3
17425,PC,2003-08-13,7077,57.0,7.5
17426,PC,2003-02-26,7245,57.0,7.1
17427,PlayStation 2,2002-11-27,7336,57.0,7.1
17428,Xbox,2001-11-15,7713,57.0,6.7
17429,PlayStation 2,2001-02-05,7996,57.0,4.0
17430,GameCube,2003-06-18,7133,57.0,7.9
17431,Wii,2008-11-05,5166,57.0,7.9
17432,PlayStation 2,2007-05-24,5697,57.0,7.1
17433,Xbox One,2020-03-27,1006,57.0,7.1
17434,Xbox One,2015-08-07,2700,57.0,6.9
17435,3DS,2015-12-03,2582,57.0,5.5
17436,PC,2014-04-29,3165,57.0,5.6
17437,Wii,2007-05-15,5706,57.0,4.8
17438,Wii,2007-10-15,5553,57.0,5.9
17439,DS,2007-12-17,5490,57.0,8.3
17440,PC,2006-03-31,6116,57.0,6.3
17441,PC,2013-10-04,3372,57.0,8.3
17442,PlayStation 4,2018-07-17,1625,57.0,5.5
17443,PlayStation 3,2007-12-20,5487,57.0,5.6
17444,PC,2022-05-26,216,57.0,5.6
17445,Xbox One,2019-04-30,1338,57.0,6.4
17446,PC,2015-05-11,2788,57.0,5.9
17447,PlayStation 4,2014-11-25,2955,57.0,7.0
17448,DS,2009-07-13,4916,57.0,3.4
17449,PSP,2006-11-06,5896,57.0,3.4
17450,Game Boy Advance,2003-07-30,7091,57.0,3.4
17451,Game Boy Advance,2003-05-27,7155,57.0,7.4
17452,Game Boy Advance,2001-06-10,7871,57.0,8.0
17453,Xbox 360,2010-01-20,4725,56.0,5.5
17454,Xbox One,2014-11-18,2962,56.0,5.4
17455,Xbox Series X,2021-06-01,575,56.0,5.3
17456,Xbox 360,2008-10-07,5195,56.0,6.0
17457,Xbox 360,2008-06-10,5314,56.0,6.4
17458,PC,2004-12-07,6595,56.0,6.9
17459,PlayStation Vita,2015-02-10,2878,56.0,6.0
17460,Switch,2020-12-26,732,56.0,8.0
17461,PC,2020-05-20,952,56.0,8.0
17462,DS,2007-05-22,5699,56.0,6.5
17463,Xbox 360,2007-05-23,5698,56.0,6.5
17464,Wii,2010-02-19,4695,56.0,8.2
17465,PlayStation 3,2010-01-07,4738,56.0,5.1
17466,PC,2006-09-12,5951,56.0,5.7
17467,DS,2010-03-01,4685,56.0,5.7
17468,PC,2013-08-29,3408,56.0,6.0
17469,Game Boy Advance,2005-03-08,6504,56.0,6.0
17470,Xbox,2003-10-21,7008,56.0,7.7
17471,PC,2003-09-09,7050,56.0,7.4
17472,Xbox,2003-03-20,7223,56.0,8.3
17473,GameCube,2002-09-13,7411,56.0,8.8
17474,Xbox,2002-02-17,7619,56.0,8.8
17475,PlayStation 3,2007-12-10,5497,56.0,6.0
17476,Xbox 360,2008-06-17,5307,56.0,5.9
17477,Switch,2019-02-21,1406,56.0,5.2
17478,PlayStation 4,2017-09-22,1923,56.0,5.0
17479,Xbox 360,2010-09-28,4474,56.0,5.8
17480,PlayStation 4,2017-07-26,1981,56.0,6.5
17481,PlayStation 2,2007-05-15,5706,56.0,5.1
17482,PlayStation Vita,2016-09-13,2297,56.0,7.4
17483,Xbox 360,2012-04-04,3920,56.0,6.5
17484,Xbox One,2018-07-13,1629,56.0,5.5
17485,PlayStation 3,2014-08-05,3067,56.0,3.5
17486,Xbox 360,2008-10-20,5182,56.0,5.8
17487,PlayStation 2,2008-01-08,5468,56.0,8.5
17488,Xbox 360,2007-06-26,5664,56.0,6.0
17489,PlayStation 2,2005-03-22,6490,56.0,6.0
17490,Xbox 360,2011-04-05,4285,56.0,5.5
17491,PlayStation 4,2019-02-15,1412,56.0,4.4
17492,PC,2010-07-13,4551,56.0,5.2
17493,PC,2004-05-28,6788,56.0,7.8
17494,PlayStation 2,2002-03-31,7577,56.0,7.0
17495,Xbox 360,2011-07-06,4193,56.0,5.6
17496,PC,2004-10-28,6635,56.0,3.0
17497,PlayStation 2,2006-06-05,6050,56.0,7.5
17498,DS,2011-02-08,4341,56.0,7.5
17499,Xbox 360,2009-04-30,4990,56.0,7.0
17500,PlayStation 2,2003-03-17,7226,56.0,4.8
17501,PlayStation 2,2007-07-23,5637,56.0,7.9
17502,PlayStation 2,2005-01-18,6553,56.0,7.5
17503,Wii,2008-09-30,5202,56.0,6.9
17504,PlayStation 4,2014-08-12,3060,56.0,5.1
17505,DS,2007-03-06,5776,56.0,6.8
17506,PC,2016-06-28,2374,56.0,6.6
17507,PC,2021-02-04,692,56.0,4.6
17508,Switch,2020-06-12,929,56.0,7.1
17509,PlayStation 4,2017-01-27,2161,56.0,6.2
17510,Xbox One,2016-02-12,2511,56.0,5.9
17511,PlayStation Vita,2013-04-09,3550,56.0,5.3
17512,PC,2012-02-29,3955,56.0,5.8
17513,3DS,2011-07-21,4178,56.0,5.8
17514,DS,2009-11-03,4803,56.0,5.8
17515,PC,2006-05-24,6062,56.0,6.6
17516,Xbox,2005-11-21,6246,56.0,6.6
17517,PlayStation 3,2010-10-12,4460,56.0,4.9
17518,Xbox 360,2012-10-09,3732,56.0,5.0
17519,PSP,2009-07-16,4913,56.0,7.3
17520,Xbox,2005-11-01,6266,56.0,7.3
17521,PSP,2007-09-18,5580,56.0,6.8
17522,Switch,2019-12-03,1121,56.0,5.0
17523,3DS,2011-12-06,4040,56.0,5.2
17524,Wii,2008-12-03,5138,56.0,6.6
17525,PC,2004-06-02,6783,56.0,6.4
17526,Xbox,2004-03-02,6875,56.0,7.3
17527,PlayStation 2,2003-11-21,6977,56.0,7.3
17528,PC,2001-10-31,7728,56.0,6.9
17529,PC,2000-10-30,8094,56.0,4.2
17530,Xbox 360,2010-07-14,4550,56.0,7.7
17531,Wii,2009-03-10,5041,56.0,7.7
17532,DS,2007-07-25,5635,56.0,6.8
17533,DS,2006-10-16,5917,56.0,6.8
17534,PSP,2009-08-28,4870,56.0,7.9
17535,DS,2006-10-18,5915,56.0,5.4
17536,DS,2010-03-23,4663,56.0,5.4
17537,Wii,2007-03-26,5756,56.0,7.0
17538,PlayStation 3,2008-05-15,5340,56.0,5.9
17539,PlayStation 5,2022-10-21,68,56.0,4.9
17540,Wii U,2015-07-02,2736,56.0,7.3
17541,Xbox 360,2010-09-07,4495,56.0,5.6
17542,GameCube,2003-12-03,6965,56.0,8.6
17543,DS,2005-10-25,6273,56.0,5.0
17544,DS,2008-05-30,5325,56.0,2.3
17545,PlayStation 4,2016-12-20,2199,56.0,4.9
17546,Wii,2011-05-03,4257,56.0,7.7
17547,PlayStation 2,2007-10-30,5538,56.0,7.7
17548,PlayStation 2,2006-08-29,5965,56.0,6.1
17549,Xbox 360,2007-04-18,5733,56.0,6.1
17550,PC,2018-12-04,1485,56.0,6.7
17551,3DS,2015-02-18,2870,56.0,6.1
17552,Wii,2009-11-17,4789,56.0,6.2
17553,PlayStation 4,2017-06-06,2031,56.0,6.1
17554,PlayStation 4,2016-06-03,2399,56.0,5.0
17555,PlayStation 4,2015-01-13,2906,56.0,6.1
17556,PC,2014-07-14,3089,56.0,6.4
17557,GameCube,2004-08-21,6703,56.0,6.5
17558,Game Boy Advance,2003-03-31,7212,56.0,6.5
17559,GameCube,2002-11-28,7335,56.0,8.0
17560,Game Boy Advance,2001-08-28,7792,56.0,8.0
17561,PC,2004-02-10,6896,56.0,8.0
17562,PlayStation 4,2016-07-15,2357,56.0,5.0
17563,PlayStation 4,2015-05-12,2787,56.0,5.3
17564,Wii,2008-01-08,5468,56.0,8.0
17565,PC,2018-10-04,1546,56.0,6.0
17566,PlayStation 4,2018-04-24,1709,56.0,7.0
17567,PlayStation 4,2016-01-05,2549,56.0,5.1
17568,Game Boy Advance,2006-08-01,5993,56.0,5.1
17569,Wii,2009-08-11,4887,56.0,5.1
17570,GameCube,2005-03-01,6511,56.0,5.1
17571,Switch,2020-07-10,901,56.0,5.5
17572,PlayStation 4,2021-03-02,666,56.0,5.1
17573,PlayStation 4,2016-08-30,2311,56.0,7.1
17574,PlayStation 3,2010-11-23,4418,56.0,7.7
17575,Game Boy Advance,2005-08-29,6330,56.0,8.0
17576,PSP,2007-08-21,5608,56.0,6.4
17577,Xbox Series X,2022-06-28,183,56.0,6.4
17578,PlayStation 5,2021-08-19,496,56.0,6.4
17579,PC,2021-03-02,666,56.0,6.4
17580,PC,2020-05-20,952,56.0,4.1
17581,PC,2020-01-24,1069,56.0,7.3
17582,Switch,2019-03-26,1373,56.0,5.7
17583,PlayStation 4,2018-07-24,1618,56.0,6.1
17584,PC,2015-01-29,2890,56.0,4.6
17585,Xbox One,2014-02-11,3242,56.0,4.7
17586,Wii,2009-12-21,4755,56.0,4.7
17587,Wii,2008-05-19,5336,56.0,8.2
17588,GameCube,2003-07-17,7104,56.0,8.2
17589,DS,2009-03-31,5020,56.0,8.2
17590,PlayStation 4,2020-09-01,848,56.0,6.3
17591,PlayStation 4,2017-09-27,1918,56.0,5.6
17592,Wii,2008-08-04,5259,56.0,7.8
17593,Wii,2010-11-23,4418,56.0,8.6
17594,Xbox Series X,2022-11-22,36,56.0,4.0
17595,Xbox 360,2009-11-10,4796,56.0,7.4
17596,PlayStation 4,2015-08-04,2703,56.0,5.0
17597,PlayStation 4,2017-04-04,2094,56.0,5.9
17598,PC,2016-07-21,2351,56.0,4.8
17599,Switch,2021-11-26,397,56.0,4.8
17600,Wii,2008-11-11,5160,56.0,6.7
17601,Game Boy Advance,2006-05-10,6076,56.0,7.0
17602,Xbox,2003-11-06,6992,56.0,7.0
17603,PlayStation 2,2002-10-22,7372,56.0,7.5
17604,PC,1998-06-22,8955,56.0,7.7
17605,Wii,2007-08-28,5601,56.0,5.8
17606,DS,2008-05-02,5353,56.0,5.4
17607,Xbox 360,2011-11-15,4061,56.0,7.7
17608,PlayStation 4,2020-09-22,827,56.0,6.3
17609,PC,2005-11-15,6252,56.0,5.4
17610,Switch,2022-11-29,29,56.0,5.4
17611,PC,2017-05-30,2038,56.0,6.4
17612,Xbox,2006-02-21,6154,56.0,8.3
17613,3DS,2017-05-16,2052,56.0,5.0
17614,PSP,2008-02-15,5430,56.0,6.2
17615,PC,2005-09-26,6302,56.0,5.4
17616,Xbox 360,2007-10-30,5538,56.0,6.4
17617,PlayStation 2,2004-09-21,6672,56.0,8.0
17618,PlayStation 3,2012-06-05,3858,56.0,5.5
17619,PC,2006-02-21,6154,56.0,6.0
17620,Xbox,2004-06-21,6764,56.0,4.9
17621,PC,2006-12-05,5867,56.0,4.1
17622,PC,2020-09-29,820,56.0,5.6
17623,PlayStation 4,2020-05-19,953,56.0,5.7
17624,PlayStation 4,2017-03-29,2100,56.0,5.0
17625,PC,2011-12-01,4045,56.0,5.7
17626,PlayStation 2,2005-07-20,6370,56.0,8.2
17627,PC,2016-10-06,2274,56.0,5.7
17628,PlayStation 2,2002-11-03,7360,56.0,4.5
17629,Xbox,2002-10-15,7379,56.0,4.5
17630,GameCube,2002-09-09,7415,56.0,8.2
17631,PC,2002-03-25,7583,56.0,5.2
17632,PlayStation 2,2006-10-16,5917,56.0,7.7
17633,PlayStation 4,2022-09-02,117,56.0,3.0
17634,PlayStation 3,2010-01-12,4733,56.0,5.8
17635,PSP,2006-11-14,5888,56.0,5.8
17636,PlayStation 2,2005-10-19,6279,56.0,7.9
17637,PSP,2005-12-20,6217,56.0,6.3
17638,Xbox One,2017-06-27,2010,56.0,4.9
17639,PC,2011-08-02,4166,56.0,5.8
17640,PlayStation 4,2020-04-24,978,56.0,5.9
17641,Game Boy Advance,2005-02-23,6517,56.0,7.5
17642,PlayStation 2,2003-12-09,6959,56.0,6.7
17643,PC,2003-11-11,6987,56.0,5.9
17644,PC,2017-11-07,1877,56.0,6.1
17645,PlayStation 2,2007-06-26,5664,56.0,6.6
17646,PSP,2006-08-29,5965,56.0,6.4
17647,PlayStation 2,2006-05-24,6062,56.0,7.9
17648,Wii U,2012-11-18,3692,56.0,5.6
17649,DS,2007-05-16,5705,56.0,5.8
17650,Xbox Series X,2021-11-11,412,56.0,0.7
17651,Switch,2020-09-18,831,56.0,4.3
17652,Wii,2006-11-13,5889,56.0,5.8
17653,Xbox 360,2008-06-23,5301,56.0,6.3
17654,Xbox 360,2008-05-15,5340,56.0,7.1
17655,Xbox 360,2009-11-17,4789,56.0,5.6
17656,PlayStation 5,2021-06-01,575,56.0,5.8
17657,Xbox One,2020-10-13,806,56.0,5.6
17658,PlayStation 4,2017-09-05,1940,56.0,5.9
17659,PlayStation Vita,2014-09-16,3025,56.0,4.3
17660,Wii U,2014-07-24,3079,56.0,7.4
17661,PlayStation 3,2012-09-11,3760,56.0,7.4
17662,PlayStation Vita,2012-05-22,3872,56.0,5.3
17663,PC,2007-04-09,5742,56.0,7.2
17664,PlayStation 3,2013-02-26,3592,56.0,3.7
17665,PlayStation 4,2020-02-13,1049,56.0,6.3
17666,Game Boy Advance,2002-11-17,7346,56.0,6.3
17667,PlayStation 2,2002-11-03,7360,56.0,6.3
17668,3DS,2011-10-24,4083,56.0,6.8
17669,PC,2007-11-20,5517,56.0,4.6
17670,PlayStation 3,2014-09-30,3011,56.0,6.1
17671,DS,2008-10-31,5171,56.0,7.2
17672,PC,2021-04-14,623,56.0,7.2
17673,PC,2014-05-08,3156,56.0,6.8
17674,Xbox 360,2007-06-12,5678,56.0,7.5
17675,PC,2004-11-23,6609,56.0,8.3
17676,DS,2009-06-09,4950,56.0,8.2
17677,Switch,2018-12-13,1476,56.0,4.4
17678,PlayStation 4,2019-10-01,1184,56.0,3.0
17679,PC,2022-11-22,36,56.0,5.2
17680,Switch,2021-03-11,657,56.0,5.2
17681,DS,2007-06-30,5660,56.0,5.2
17682,PC,2011-01-03,4377,56.0,6.6
17683,PC,2006-08-29,5965,56.0,6.6
17684,Xbox 360,2007-05-15,5706,56.0,4.6
17685,PC,2013-06-27,3471,56.0,8.2
17686,Xbox,2005-04-20,6461,56.0,6.8
17687,Xbox One,2019-09-24,1191,56.0,4.4
17688,Xbox One,2018-02-13,1779,56.0,9.4
17689,PC,2017-10-04,1911,56.0,9.4
17690,Xbox One,2017-01-13,2175,56.0,6.4
17691,DS,2008-02-18,5427,56.0,6.4
17692,PC,2003-11-17,6981,56.0,6.4
17693,PlayStation,2000-10-31,8093,56.0,4.6
17694,PC,1997-09-30,9220,56.0,6.7
17695,Xbox 360,2012-04-03,3921,55.0,3.8
17696,PlayStation 2,2004-10-12,6651,55.0,7.3
17697,PlayStation 3,2010-09-07,4495,55.0,5.5
17698,Xbox 360,2010-10-28,4444,55.0,6.1
17699,Wii,2009-02-10,5069,55.0,8.0
17700,PlayStation 3,2006-11-14,5888,55.0,6.1
17701,PlayStation 4,2017-04-25,2073,55.0,6.6
17702,Xbox 360,2007-08-28,5601,55.0,6.4
17703,PlayStation 4,2016-05-03,2430,55.0,6.2
17704,Wii U,2014-06-19,3114,55.0,6.1
17705,3DS,2011-03-27,4294,55.0,5.4
17706,PC,2004-11-02,6630,55.0,7.2
17707,PlayStation 4,2019-10-18,1167,55.0,5.2
17708,PC,2008-10-07,5195,55.0,5.3
17709,Xbox 360,2007-06-12,5678,55.0,5.4
17710,Wii,2010-09-28,4474,55.0,7.6
17711,Xbox 360,2009-03-04,5047,55.0,7.8
17712,DS,2008-03-04,5412,55.0,7.8
17713,3DS,2012-06-26,3837,55.0,5.5
17714,3DS,2012-04-24,3900,55.0,5.9
17715,Xbox 360,2011-08-24,4144,55.0,5.9
17716,PC,2003-03-26,7217,55.0,5.9
17717,Xbox,2002-11-03,7360,55.0,5.9
17718,PC,2002-08-13,7442,55.0,7.3
17719,Nintendo 64,2000-11-16,8077,55.0,7.4
17720,Dreamcast,2000-09-26,8128,55.0,8.3
17721,DS,2009-09-15,4852,55.0,5.2
17722,PlayStation 3,2008-06-05,5319,55.0,7.2
17723,PlayStation 3,2008-08-05,5258,55.0,6.5
17724,PlayStation 4,2019-11-12,1142,55.0,5.3
17725,Switch,2019-10-29,1156,55.0,4.4
17726,PlayStation 2,2007-09-18,5580,55.0,8.4
17727,PC,2007-03-20,5762,55.0,7.1
17728,Xbox,2005-04-20,6461,55.0,7.4
17729,PlayStation 3,2008-05-20,5335,55.0,6.2
17730,PlayStation Vita,2013-11-19,3326,55.0,6.8
17731,PC,2013-07-11,3457,55.0,5.3
17732,PC,2012-07-11,3822,55.0,4.9
17733,DS,2009-11-03,4803,55.0,7.5
17734,PlayStation 2,2006-02-21,6154,55.0,7.6
17735,PlayStation Vita,2012-02-21,3963,55.0,6.6
17736,3DS,2011-09-13,4124,55.0,4.2
17737,Wii,2009-06-09,4950,55.0,7.0
17738,Xbox One,2013-11-22,3323,55.0,6.5
17739,Xbox 360,2011-10-25,4082,55.0,5.8
17740,GameCube,2003-12-01,6967,55.0,6.3
17741,PC,2003-04-15,7197,55.0,5.0
